tweet_id,place_id
923051940086534150,"{'coordinates': {'type': 'Point', 'coordinates': [28.1869, -25.7533]}, 'place_id': '0e587c59401d0a27'}"
923051920901726209,{'place_id': '178a87b8e2eaa375'}
923051872977670145,{'place_id': '178a87b8e2eaa375'}
923051862366085120,{'place_id': 'e564d30dc173d2a8'}
923051853855776769,{'place_id': 'db8a85083b631e4f'}
923051852282908672,{'place_id': '810e12ec4af983de'}
923051844653518849,{'place_id': 'e564d30dc173d2a8'}
923051834553585666,{'place_id': 'e564d30dc173d2a8'}
923051803826114560,{'place_id': 'd73e8f8ebdd03aff'}
923051779515977728,{'place_id': '9d7cae88ff6a29f5'}
923051774243737600,{'place_id': 'e564d30dc173d2a8'}
923051771722903553,{'place_id': '7efc470da463c9f0'}
923051761111314432,{'place_id': '150e1ec07e4e2fca'}
923051758619971584,{'place_id': '8b9ec16fdc0d7e55'}
923051756648615936,{'place_id': 'e564d30dc173d2a8'}
923051751959384064,{'place_id': '00d8d13a6f5fcedf'}
923051716953722881,{'place_id': '7efc470da463c9f0'}
923051691544596480,{'place_id': '41423c52ce7add0e'}
923051690760302593,{'place_id': '46c1b1ab24d7e11a'}
923051679901208576,{'place_id': 'cc95b56a28712044'}
923051675979526145,{'place_id': '0e428116fe291283'}
923051664453570561,{'place_id': 'e564d30dc173d2a8'}
923051663652524032,"{'coordinates': {'type': 'Point', 'coordinates': [28.0333, -26.05]}, 'place_id': '178a87b8e2eaa375'}"
923051655859449856,{'place_id': '9d7cae88ff6a29f5'}
923051636729221125,{'place_id': 'e67af02fdcecf127'}
923051624901292032,{'place_id': '178a87b8e2eaa375'}
923051610804285440,"{'coordinates': {'type': 'Point', 'coordinates': [28.0678, -25.7728]}, 'place_id': 'f8a82bd4edcb1ca7'}"
923051578306777088,{'place_id': '1744381d2805a216'}
923051564557889536,{'place_id': '79c23a5b40729c2d'}
923051548560719873,{'place_id': '12cd1181bc28a987'}
923051526704324608,{'place_id': '0e587c59401d0a27'}
923051476427182080,{'place_id': '10a589c27fc19a4c'}
923051421934739456,{'place_id': '810e12ec4af983de'}
923051344335908864,"{'coordinates': {'type': 'Point', 'coordinates': [25.65, -25.8667]}, 'place_id': '150e1ec07e4e2fca'}"
923051309372182528,{'place_id': '178a87b8e2eaa375'}
923051283073945600,{'place_id': '9e131326c38fdd69'}
923051273888419841,{'place_id': '0e587c59401d0a27'}
923051187708055552,{'place_id': '8b9ec16fdc0d7e55'}
923051140148756480,"{'coordinates': {'type': 'Point', 'coordinates': [28.1869, -25.7533]}, 'place_id': '0e587c59401d0a27'}"
923051135681859584,{'place_id': '178a87b8e2eaa375'}
923051101557067777,{'place_id': 'e564d30dc173d2a8'}
923051083370586113,{'place_id': '810e12ec4af983de'}
923051082602905600,"{'coordinates': {'type': 'Point', 'coordinates': [18.82845848, -33.94290383]}, 'place_id': '10a589c27fc19a4c'}"
923051064181579776,{'place_id': 'e564d30dc173d2a8'}
923051031793201152,{'place_id': 'cc95b56a28712044'}
923051012998516736,{'place_id': '8b9ec16fdc0d7e55'}
923051010381242368,{'place_id': '178a87b8e2eaa375'}
923050995227250689,{'place_id': 'd98aef293ae7311d'}
923050982052958208,{'place_id': 'e564d30dc173d2a8'}
923050962788511746,{'place_id': 'd73e8f8ebdd03aff'}
923050925865959425,{'place_id': 'e564d30dc173d2a8'}
923050903279734784,{'place_id': '178a87b8e2eaa375'}
923050889333665793,{'place_id': '0e587c59401d0a27'}
923050882811531264,{'place_id': '0e587c59401d0a27'}
923050867204460544,{'place_id': 'd98aef293ae7311d'}
923050845494743040,{'place_id': 'e564d30dc173d2a8'}
923050840830685184,{'place_id': '7efc470da463c9f0'}
923050812468809728,{'place_id': 'c257bb97f95ba4c8'}
923050787495923712,{'place_id': 'e564d30dc173d2a8'}
923050745674518528,{'place_id': 'e564d30dc173d2a8'}
923050704188723200,"{'coordinates': {'type': 'Point', 'coordinates': [21.23768, -28.4589]}, 'place_id': 'ba59b339b2a3b2e3'}"
923050658030325761,{'place_id': '46c1b1ab24d7e11a'}
923050654930743303,{'place_id': '8b9ec16fdc0d7e55'}
923050650619056128,{'place_id': 'd73e8f8ebdd03aff'}
923050650438721536,{'place_id': '810e12ec4af983de'}
923050631799214080,{'place_id': '652a2113a6d0c09c'}
923050625902039040,{'place_id': '8b9ec16fdc0d7e55'}
923050578321780737,{'place_id': '9d7cae88ff6a29f5'}
923050556649811968,{'place_id': 'a52d60033b57c5c7'}
923050539595829248,{'place_id': '0e587c59401d0a27'}
923050502883041281,{'place_id': '0e587c59401d0a27'}
923050500450390016,{'place_id': 'e564d30dc173d2a8'}
923050490836979712,{'place_id': '10a589c27fc19a4c'}
923050483819995136,"{'coordinates': {'type': 'Point', 'coordinates': [31.04603291, -29.7158054]}, 'place_id': 'f18b2ca47e8f60b5'}"
923050399246049281,{'place_id': 'e564d30dc173d2a8'}
923050375854415872,{'place_id': '2e623eac9401669f'}
923050341200953344,{'place_id': '0e587c59401d0a27'}
923050337753292800,{'place_id': '1744381d2805a216'}
923050313149448192,{'place_id': 'cc95b56a28712044'}
923050297664163840,{'place_id': 'e564d30dc173d2a8'}
923050279129567232,{'place_id': '178a87b8e2eaa375'}
923050242852999168,{'place_id': '178a87b8e2eaa375'}
923050242215432192,{'place_id': 'e564d30dc173d2a8'}
923050215057379329,{'place_id': 'a52d60033b57c5c7'}
923050211940765696,{'place_id': '0e587c59401d0a27'}
923050208770117632,{'place_id': '652a2113a6d0c09c'}
923050189199429632,{'place_id': '9d7cae88ff6a29f5'}
923050129325731840,{'place_id': 'e564d30dc173d2a8'}
923050119146196992,{'place_id': 'e564d30dc173d2a8'}
923050100523446272,{'place_id': '3e46a98adcf05e59'}
923050095251197952,{'place_id': 'a02e6c261fa62b42'}
923050038686834688,{'place_id': 'e564d30dc173d2a8'}
923050036082237441,{'place_id': 'e564d30dc173d2a8'}
923049982348939264,{'place_id': 'e564d30dc173d2a8'}
923049950560350208,{'place_id': '74a72b4ef7894eb4'}
923049896281862144,{'place_id': 'e564d30dc173d2a8'}
923049884206469122,{'place_id': 'e564d30dc173d2a8'}
923049864509972480,{'place_id': 'd0848b8367022de8'}
923049862584782848,{'place_id': '2bf7521fab2627db'}
923049855756525568,{'place_id': 'c257bb97f95ba4c8'}
923049824794087424,{'place_id': '8b9ec16fdc0d7e55'}
923049806741766144,{'place_id': '10a589c27fc19a4c'}
923049799884079104,{'place_id': '0e587c59401d0a27'}
923049792573444096,{'place_id': 'e564d30dc173d2a8'}
923049739704258560,{'place_id': '00f65b8ae8433d6f'}
923049723937935360,{'place_id': '8b9ec16fdc0d7e55'}
923049687799750658,{'place_id': 'cc95b56a28712044'}
923049675246227456,{'place_id': '1744381d2805a216'}
923049647593213957,{'place_id': '7efc470da463c9f0'}
923049631226966016,{'place_id': 'b964df62a07c6a22'}
923049627812749312,"{'coordinates': {'type': 'Point', 'coordinates': [18.45077198, -33.95046223]}, 'place_id': '8b9ec16fdc0d7e55'}"
923049602667962370,{'place_id': 'af4757dac9bdd1d9'}
923049576126394370,{'place_id': '74a72b4ef7894eb4'}
923049570707410944,{'place_id': '65246f89990cd015'}
923049548855070720,{'place_id': '0e587c59401d0a27'}
923049518807035904,{'place_id': '46c1b1ab24d7e11a'}
923049457742204929,{'place_id': '46c1b1ab24d7e11a'}
923049443548712960,{'place_id': '8b9ec16fdc0d7e55'}
923049429204197376,{'place_id': 'e564d30dc173d2a8'}
923049360530792448,{'place_id': '810e12ec4af983de'}
923049352557449217,{'place_id': '52e073e7724385c3'}
923049350044975104,"{'coordinates': {'type': 'Point', 'coordinates': [28.035795, -26.121664]}, 'place_id': '178a87b8e2eaa375'}"
923049330004692992,{'place_id': 'e564d30dc173d2a8'}
923049320554860544,{'place_id': 'fb7efcf891f606b2'}
923049306554359809,{'place_id': '652a2113a6d0c09c'}
923049295808475136,{'place_id': '178a87b8e2eaa375'}
923049275772112896,"{'coordinates': {'type': 'Point', 'coordinates': [23.3667, -34.05]}, 'place_id': '95a6f400665540cb'}"
923049270462287872,{'place_id': '46c1b1ab24d7e11a'}
923049255606026240,{'place_id': 'e564d30dc173d2a8'}
923049235808997376,{'place_id': 'e564d30dc173d2a8'}
923049228850561024,"{'coordinates': {'type': 'Point', 'coordinates': [18.5835483, -33.8992733]}, 'place_id': 'db8a85083b631e4f'}"
923049169853534208,"{'coordinates': {'type': 'Point', 'coordinates': [28.0, -26.0]}, 'place_id': 'd73e8f8ebdd03aff'}"
923049102006513664,{'place_id': '810e12ec4af983de'}
923049090488979456,{'place_id': '9d7cae88ff6a29f5'}
923049051188285440,{'place_id': '178a87b8e2eaa375'}
923049040954187776,{'place_id': 'd0848b8367022de8'}
923049035967205377,"{'coordinates': {'type': 'Point', 'coordinates': [28.05, -26.1333]}, 'place_id': '178a87b8e2eaa375'}"
923049035820347392,{'place_id': '1744381d2805a216'}
923049027284996096,{'place_id': '0e587c59401d0a27'}
923049018699210752,{'place_id': 'd73e8f8ebdd03aff'}
923049003226419200,{'place_id': '1744381d2805a216'}
923048963137261568,{'place_id': '8b9ec16fdc0d7e55'}
923048960188649472,{'place_id': '5ccdc4a6f900a93f'}
923048953704304642,{'place_id': '178a87b8e2eaa375'}
923048951397396480,{'place_id': 'e564d30dc173d2a8'}
923048918606401536,{'place_id': 'd73e8f8ebdd03aff'}
923048904328871936,{'place_id': 'cc95b56a28712044'}
923048882749222912,{'place_id': 'e564d30dc173d2a8'}
923048855901413377,"{'coordinates': {'type': 'Point', 'coordinates': [28.0456, -26.2044]}, 'place_id': 'e564d30dc173d2a8'}"
923048840323895298,{'place_id': 'f1cdbc8568f9d5c0'}
923048783189102592,{'place_id': 'd73e8f8ebdd03aff'}
923048751719239680,{'place_id': 'e564d30dc173d2a8'}
923048740650455042,{'place_id': '9d7cae88ff6a29f5'}
923048704302551040,{'place_id': '9e131326c38fdd69'}
923048702100504576,{'place_id': 'd73e8f8ebdd03aff'}
923048683494694912,{'place_id': 'db8a85083b631e4f'}
923048674988642304,{'place_id': '1d9b85f4cd86b224'}
923048667975684096,{'place_id': 'e564d30dc173d2a8'}
923048639861264384,{'place_id': '8b9ec16fdc0d7e55'}
923048636094844928,"{'coordinates': {'type': 'Point', 'coordinates': [18.63161087, -33.90053761]}, 'place_id': '1d9b85f4cd86b224'}"
923048635927027712,"{'coordinates': {'type': 'Point', 'coordinates': [18.515677, -33.882803]}, 'place_id': '5ccdc4a6f900a93f'}"
923048599856041985,{'place_id': '8b9ec16fdc0d7e55'}
923048580671254528,"{'coordinates': {'type': 'Point', 'coordinates': [25.58444, -33.91872]}, 'place_id': '0e428116fe291283'}"
923048547783790592,{'place_id': '8b9ec16fdc0d7e55'}
923048499670904832,{'place_id': 'e564d30dc173d2a8'}
923048495631740928,{'place_id': '46c1b1ab24d7e11a'}
923048491601027072,{'place_id': '8b9ec16fdc0d7e55'}
923048455022497792,{'place_id': '9d7cae88ff6a29f5'}
923048405697552384,{'place_id': '0e587c59401d0a27'}
923048402258223104,{'place_id': 'e564d30dc173d2a8'}
923048382083534848,{'place_id': '10a589c27fc19a4c'}
923048344594927616,{'place_id': '8b9ec16fdc0d7e55'}
923048307110359041,{'place_id': 'e564d30dc173d2a8'}
923048300873486336,{'place_id': '74a72b4ef7894eb4'}
923048263833485312,{'place_id': '8b9ec16fdc0d7e55'}
923048236524494848,{'place_id': '46c1b1ab24d7e11a'}
923048231512178688,{'place_id': '0e587c59401d0a27'}
923048231197659136,{'place_id': 'e564d30dc173d2a8'}
923048214076510208,{'place_id': 'f8f997bca76f6770'}
923048196796018690,{'place_id': '9d7cae88ff6a29f5'}
923048170623569920,{'place_id': '46c1b1ab24d7e11a'}
923048101497245696,{'place_id': 'e564d30dc173d2a8'}
923048089316868096,"{'coordinates': {'type': 'Point', 'coordinates': [28.0456, -26.2044]}, 'place_id': 'e564d30dc173d2a8'}"
923048085487529984,{'place_id': 'd73e8f8ebdd03aff'}
923048066336411648,{'place_id': '810e12ec4af983de'}
923048043426996224,{'place_id': '0e587c59401d0a27'}
923048038079369217,{'place_id': '8b9ec16fdc0d7e55'}
923048020433874945,{'place_id': 'e564d30dc173d2a8'}
923048020052250624,{'place_id': '8b9ec16fdc0d7e55'}
923048015782432769,{'place_id': 'e564d30dc173d2a8'}
923048013525934080,{'place_id': '824bcfd389683242'}
923048004545908738,{'place_id': '3fb8c62db2ceeeb4'}
923048000418668544,{'place_id': '3e46a98adcf05e59'}
923047999957340160,{'place_id': 'e564d30dc173d2a8'}
923047987059736577,{'place_id': '178a87b8e2eaa375'}
923047984819994625,{'place_id': '0e587c59401d0a27'}
923047981560901637,"{'coordinates': {'type': 'Point', 'coordinates': [27.87110693, -26.09508747]}, 'place_id': '1744381d2805a216'}"
923047981389090816,{'place_id': 'f7c6dc7b4ee0909f'}
923047979069706240,{'place_id': '8b9ec16fdc0d7e55'}
923047973755420672,{'place_id': 'e564d30dc173d2a8'}
923047916889133056,{'place_id': '62b0cb0005d01039'}
923047903932887040,{'place_id': 'e564d30dc173d2a8'}
923047901965836289,{'place_id': '810e12ec4af983de'}
923047899163918336,{'place_id': '1b88a6ba7f333607'}
923047892830642176,{'place_id': '0e587c59401d0a27'}
923047890506960897,{'place_id': '0e587c59401d0a27'}
923047888447594496,{'place_id': 'e564d30dc173d2a8'}
923047886534987776,{'place_id': 'af5141916468f1a7'}
923047860643467264,{'place_id': '1d9b85f4cd86b224'}
923047848484265984,{'place_id': 'f5ee6871a8483c2d'}
923047847280431104,{'place_id': '6e2a2b8a58990782'}
923047845145534464,{'place_id': '9d7cae88ff6a29f5'}
923047836568170496,{'place_id': '8b9ec16fdc0d7e55'}
923047823335141382,{'place_id': 'e564d30dc173d2a8'}
923047806297935872,"{'coordinates': {'type': 'Point', 'coordinates': [28.035795, -26.121664]}, 'place_id': '178a87b8e2eaa375'}"
923047805509304320,{'place_id': '1d9b85f4cd86b224'}
923047796248375296,{'place_id': 'e564d30dc173d2a8'}
923047780603584512,{'place_id': '8b9ec16fdc0d7e55'}
923047780087730176,{'place_id': '557dd67203c6e04c'}
923047775394254855,{'place_id': 'e564d30dc173d2a8'}
923047766204518400,{'place_id': '178a87b8e2eaa375'}
923047749045686278,{'place_id': '46c1b1ab24d7e11a'}
923047744150917120,{'place_id': 'e564d30dc173d2a8'}
923047716481060864,{'place_id': '46c1b1ab24d7e11a'}
923047716162326529,{'place_id': 'e564d30dc173d2a8'}
923047698105856000,{'place_id': '3531e62c4c090352'}
923047694725246977,"{'coordinates': {'type': 'Point', 'coordinates': [28.0456, -26.2044]}, 'place_id': 'e564d30dc173d2a8'}"
923047665188950016,{'place_id': 'cc95b56a28712044'}
923047657882509312,{'place_id': '7efc470da463c9f0'}
923047631080906752,{'place_id': '8b9ec16fdc0d7e55'}
923047623975632896,{'place_id': '0e587c59401d0a27'}
923047620620242945,{'place_id': '0e587c59401d0a27'}
923047619601010688,{'place_id': '46c1b1ab24d7e11a'}
923047614207201285,{'place_id': '88b1c3409e051765'}
923047587049025536,{'place_id': '810e12ec4af983de'}
923047562197774336,{'place_id': 'db8a85083b631e4f'}
923047557080801280,{'place_id': 'e564d30dc173d2a8'}
923047554278977536,{'place_id': '71c597ff167f3cec'}
923047545877794816,{'place_id': '178a87b8e2eaa375'}
923047518795071488,{'place_id': '1d9b85f4cd86b224'}
923047493717385216,{'place_id': '810e12ec4af983de'}
923047440470724608,{'place_id': 'e564d30dc173d2a8'}
923047437115281408,{'place_id': '8b9ec16fdc0d7e55'}
923047436679110656,{'place_id': '46c1b1ab24d7e11a'}
923047387286958080,{'place_id': '1744381d2805a216'}
923047387228180486,{'place_id': '46c1b1ab24d7e11a'}
923047365115817984,{'place_id': '178a87b8e2eaa375'}
923047362486038529,{'place_id': '810e12ec4af983de'}
923047352730087424,{'place_id': 'e564d30dc173d2a8'}
923047339601944576,{'place_id': '59efa64f5c8f5340'}
923047336078606336,{'place_id': 'db8a85083b631e4f'}
923047312343093248,{'place_id': '52e073e7724385c3'}
923047308991877120,{'place_id': '9d7cae88ff6a29f5'}
923047285038157826,{'place_id': 'e564d30dc173d2a8'}
923047276465049600,{'place_id': 'e564d30dc173d2a8'}
923047275785523200,{'place_id': 'd73e8f8ebdd03aff'}
923047274623664133,{'place_id': '1744381d2805a216'}
923047246823870464,"{'coordinates': {'type': 'Point', 'coordinates': [24.7827232, -28.7522682]}, 'place_id': '79c23a5b40729c2d'}"
923047241031585792,{'place_id': 'd73e8f8ebdd03aff'}
923047222404579328,{'place_id': 'e564d30dc173d2a8'}
923047200359362560,{'place_id': 'a6de57f8441398d4'}
923047194105733120,{'place_id': '0e587c59401d0a27'}
923047140372504576,{'place_id': 'e564d30dc173d2a8'}
923047098563559425,{'place_id': 'e564d30dc173d2a8'}
923047089197678592,{'place_id': '8b9ec16fdc0d7e55'}
923047049951612928,{'place_id': 'afeb9f3d18dc109e'}
923047039411265536,"{'coordinates': {'type': 'Point', 'coordinates': [20.12113, -33.78646]}, 'place_id': '0470d3bd1490f66b'}"
923047032004149248,{'place_id': 'f8b488b3849cf5b7'}
923046981790027776,{'place_id': 'e564d30dc173d2a8'}
923046954959015936,{'place_id': 'e564d30dc173d2a8'}
923046951456854016,{'place_id': 'e564d30dc173d2a8'}
923046921316560896,{'place_id': 'e564d30dc173d2a8'}
923046895819350016,{'place_id': '0e587c59401d0a27'}
923046895496331265,{'place_id': 'e564d30dc173d2a8'}
923046883886534656,{'place_id': '0e587c59401d0a27'}
923046879960752129,{'place_id': 'e564d30dc173d2a8'}
923046876601114624,{'place_id': '8b9ec16fdc0d7e55'}
923046835530342400,"{'coordinates': {'type': 'Point', 'coordinates': [27.85066507, -26.47634181]}, 'place_id': '95279ce91fbb09fe'}"
923046823995908097,"{'coordinates': {'type': 'Point', 'coordinates': [28.0456, -26.2044]}, 'place_id': 'e564d30dc173d2a8'}"
923046800453488640,{'place_id': 'e564d30dc173d2a8'}
923046780283039744,{'place_id': '7efc470da463c9f0'}
923046686435500033,{'place_id': '8b9ec16fdc0d7e55'}
923046680211148800,{'place_id': '8b9ec16fdc0d7e55'}
923046662569852928,{'place_id': '79a7bff6781a7bf7'}
923046625387401216,{'place_id': 'd73e8f8ebdd03aff'}
923046613714644992,{'place_id': '0e428116fe291283'}
923046598506053633,{'place_id': 'ab42d0293a346841'}
923046597608509442,{'place_id': 'cc95b56a28712044'}
923046582953459712,"{'coordinates': {'type': 'Point', 'coordinates': [18.5784999, -33.87085]}, 'place_id': 'db8a85083b631e4f'}"
923046565090156545,{'place_id': 'e564d30dc173d2a8'}
923046539135774721,{'place_id': 'e564d30dc173d2a8'}
923046487721955328,{'place_id': '46c1b1ab24d7e11a'}
923046487499726848,{'place_id': '810e12ec4af983de'}
923046471418679296,{'place_id': '9d7cae88ff6a29f5'}
923046439776931840,{'place_id': '1d9b85f4cd86b224'}
923046429626720256,{'place_id': '0e428116fe291283'}
923046429442150400,{'place_id': '0e587c59401d0a27'}
923046414170673153,{'place_id': 'd5a23180edcb8816'}
923046398815285249,{'place_id': '0e587c59401d0a27'}
923046371288145920,{'place_id': 'e564d30dc173d2a8'}
923046321212264448,{'place_id': '46c1b1ab24d7e11a'}
923046314052636672,{'place_id': '9d7cae88ff6a29f5'}
923046299947163648,{'place_id': '74a72b4ef7894eb4'}
923046294108680192,{'place_id': 'e564d30dc173d2a8'}
923046256796106752,{'place_id': '0e428116fe291283'}
923046252044046336,{'place_id': '178a87b8e2eaa375'}
923046242673942529,{'place_id': 'd87ac30c37566a31'}
923046219538223105,{'place_id': '1744381d2805a216'}
923046216715440128,{'place_id': 'c59b63b84f543350'}
923046215561957376,{'place_id': '810e12ec4af983de'}
923046190891126785,{'place_id': '0e428116fe291283'}
923046189674713088,{'place_id': 'e564d30dc173d2a8'}
923046096120745984,{'place_id': 'e564d30dc173d2a8'}
923046094925377536,{'place_id': 'd73e8f8ebdd03aff'}
923046037459230725,{'place_id': '810e12ec4af983de'}
923046036909838336,{'place_id': '60b970f02ca5668e'}
923046034800087040,{'place_id': '8b9ec16fdc0d7e55'}
923046028202438656,{'place_id': 'e564d30dc173d2a8'}
923046020807786498,{'place_id': 'f7c6dc7b4ee0909f'}
923046019235016704,{'place_id': 'e564d30dc173d2a8'}
923045980181630976,"{'coordinates': {'type': 'Point', 'coordinates': [30.9833, -29.8333]}, 'place_id': '9d7cae88ff6a29f5'}"
923045976260169728,"{'coordinates': {'type': 'Point', 'coordinates': [18.38916667, -33.93472222]}, 'place_id': '8b9ec16fdc0d7e55'}"
923045968622374912,{'place_id': 'db8a85083b631e4f'}
923045962926485504,{'place_id': '0e587c59401d0a27'}
923045943397830656,{'place_id': '74a72b4ef7894eb4'}
923045882723033088,{'place_id': '8b9ec16fdc0d7e55'}
923045870567862273,{'place_id': '178a87b8e2eaa375'}
923045857997545473,{'place_id': 'e564d30dc173d2a8'}
923045837013442560,{'place_id': '810e12ec4af983de'}
923045820483670016,{'place_id': '0e587c59401d0a27'}
923045778368679936,{'place_id': 'd73e8f8ebdd03aff'}
923045730515849216,{'place_id': 'e564d30dc173d2a8'}
923045695187226624,{'place_id': 'e564d30dc173d2a8'}
923045692871970816,{'place_id': '178a87b8e2eaa375'}
923045683933995008,{'place_id': '0e587c59401d0a27'}
923045680377204738,{'place_id': '27b2c17b988dcc52'}
923045616812478464,{'place_id': '8b9ec16fdc0d7e55'}
923045541856137216,{'place_id': '9d7cae88ff6a29f5'}
923045474193551360,{'place_id': '9d7cae88ff6a29f5'}
923045445752049664,{'place_id': '0e428116fe291283'}
923045417209737216,"{'coordinates': {'type': 'Point', 'coordinates': [28.20411838, -26.36216492]}, 'place_id': '6b23415ca0fabc6c'}"
923045415137800192,{'place_id': '178a87b8e2eaa375'}
923045409689350144,{'place_id': 'e564d30dc173d2a8'}
923045360444100608,{'place_id': 'e564d30dc173d2a8'}
923045352391020544,{'place_id': 'd73e8f8ebdd03aff'}
923045274544635905,{'place_id': 'f16913d3f6acb7f1'}
923045252231032832,{'place_id': '0e428116fe291283'}
923045227585245185,{'place_id': '810e12ec4af983de'}
923045218605256705,{'place_id': '46c1b1ab24d7e11a'}
923045216919212032,{'place_id': '61f339216c93e1f9'}
923045174548287490,{'place_id': '0e587c59401d0a27'}
923045117300301824,{'place_id': 'e564d30dc173d2a8'}
923045102720712705,"{'coordinates': {'type': 'Point', 'coordinates': [25.62, -33.96]}, 'place_id': '0e428116fe291283'}"
923045089819217920,{'place_id': 'cc95b56a28712044'}
923045057531383808,{'place_id': '7efc470da463c9f0'}
923045052515004416,{'place_id': 'f7c6dc7b4ee0909f'}
923045052296892416,{'place_id': '8b9ec16fdc0d7e55'}
923045048014573568,"{'coordinates': {'type': 'Point', 'coordinates': [18.4239, -33.9253]}, 'place_id': '8b9ec16fdc0d7e55'}"
923045045615386624,{'place_id': '8b9ec16fdc0d7e55'}
923045044554215425,"{'coordinates': {'type': 'Point', 'coordinates': [28.03721, -26.14612]}, 'place_id': 'e564d30dc173d2a8'}"
923045027206529024,{'place_id': '810e12ec4af983de'}
923044970688368641,{'place_id': '178a87b8e2eaa375'}
923044950937407488,{'place_id': 'e564d30dc173d2a8'}
923044944742412289,{'place_id': '3c3927904eaceaa2'}
923044939243687936,{'place_id': '27b2c17b988dcc52'}
923044932843180032,{'place_id': 'cc95b56a28712044'}
923044919748513792,{'place_id': '178a87b8e2eaa375'}
923044913016647680,{'place_id': 'f16913d3f6acb7f1'}
923044892468764672,{'place_id': '7efc470da463c9f0'}
923044869089759232,{'place_id': '4ec9da6f844e59df'}
923044825099796480,{'place_id': '9d7cae88ff6a29f5'}
923044750525173761,"{'coordinates': {'type': 'Point', 'coordinates': [28.25038869, -25.86161609]}, 'place_id': 'cc95b56a28712044'}"
923044749363302400,"{'coordinates': {'type': 'Point', 'coordinates': [18.4239, -33.9253]}, 'place_id': '8b9ec16fdc0d7e55'}"
923044741482237953,{'place_id': '810e12ec4af983de'}
923044702068400128,{'place_id': 'e564d30dc173d2a8'}
923044672423030784,{'place_id': '62b0cb0005d01039'}
923044671177228288,"{'coordinates': {'type': 'Point', 'coordinates': [28.22178147, -26.14603053]}, 'place_id': 'd98aef293ae7311d'}"
923044657671671808,{'place_id': 'd73e8f8ebdd03aff'}
923044653523521536,{'place_id': 'f1b64d284eaca351'}
923044645491347458,{'place_id': 'b7e8eac478c8bbdb'}
923044631100772353,{'place_id': '4667516c69d2a016'}
923044624289222656,{'place_id': 'e564d30dc173d2a8'}
923044612360622080,{'place_id': '7efc470da463c9f0'}
923044603611303936,{'place_id': '9d7cae88ff6a29f5'}
923044567850586112,{'place_id': 'e564d30dc173d2a8'}
923044567506669568,{'place_id': 'cc95b56a28712044'}
923044557767565312,{'place_id': 'e564d30dc173d2a8'}
923044540684165120,{'place_id': 'e564d30dc173d2a8'}
923044514159386624,{'place_id': 'd73e8f8ebdd03aff'}
923044503451291648,{'place_id': '178a87b8e2eaa375'}
923044468185534464,{'place_id': '178a87b8e2eaa375'}
923044458672934912,{'place_id': '178a87b8e2eaa375'}
923044318625107968,{'place_id': 'd98aef293ae7311d'}
923044294847533056,{'place_id': 'e564d30dc173d2a8'}
923044291139784705,{'place_id': '0e587c59401d0a27'}
923044278846328832,{'place_id': 'cc95b56a28712044'}
923044204988784642,"{'coordinates': {'type': 'Point', 'coordinates': [18.4239, -33.9253]}, 'place_id': '8b9ec16fdc0d7e55'}"
923044199884304384,{'place_id': 'e564d30dc173d2a8'}
923044184566697984,{'place_id': 'cc95b56a28712044'}
923044156087382016,"{'coordinates': {'type': 'Point', 'coordinates': [18.422199, -33.916]}, 'place_id': '8b9ec16fdc0d7e55'}"
923044121949954049,{'place_id': 'cc95b56a28712044'}
923044093281923073,{'place_id': 'db8a85083b631e4f'}
923044040928571392,{'place_id': '1744381d2805a216'}
923044025405444096,{'place_id': 'e564d30dc173d2a8'}
923043986280992768,{'place_id': 'e564d30dc173d2a8'}
923043978072780800,{'place_id': '1b88a6ba7f333607'}
923043967175938048,{'place_id': '8b9ec16fdc0d7e55'}
923043963979943936,{'place_id': 'cc95b56a28712044'}
923043953045377024,{'place_id': '0e587c59401d0a27'}
923043952953053184,{'place_id': '178a87b8e2eaa375'}
923043949450792960,{'place_id': '810e12ec4af983de'}
923043945524944896,{'place_id': '0e587c59401d0a27'}
923043891099721728,{'place_id': '0e428116fe291283'}
923043890063699968,{'place_id': 'cc95b56a28712044'}
923043857918582784,{'place_id': 'cc95b56a28712044'}
923043812603322368,{'place_id': '8b9ec16fdc0d7e55'}
923043807293210624,"{'coordinates': {'type': 'Point', 'coordinates': [28.2518597, -25.7836622]}, 'place_id': '0e587c59401d0a27'}"
923043805749760000,{'place_id': 'e564d30dc173d2a8'}
923043779149475840,{'place_id': '74a72b4ef7894eb4'}
923043754176544769,{'place_id': '8b9ec16fdc0d7e55'}
923043744949112832,{'place_id': '3531e62c4c090352'}
923043736166289408,{'place_id': 'e564d30dc173d2a8'}
923043729434382336,{'place_id': 'e564d30dc173d2a8'}
923043728083816448,{'place_id': '046e502f3c4e0e3b'}
923043700531482625,{'place_id': '98ae6f225ff3d8a8'}
923043662111657984,"{'coordinates': {'type': 'Point', 'coordinates': [28.1264, -25.9992]}, 'place_id': '46c1b1ab24d7e11a'}"
923043600379928576,{'place_id': 'e564d30dc173d2a8'}
923043557237248000,{'place_id': '79b6503c33e5fc47'}
923043554133512192,{'place_id': 'e564d30dc173d2a8'}
923043521849851905,"{'coordinates': {'type': 'Point', 'coordinates': [31.01134615, -29.84199188]}, 'place_id': '9d7cae88ff6a29f5'}"
923043520654512128,{'place_id': '74a72b4ef7894eb4'}
923043470939484160,{'place_id': '8b9ec16fdc0d7e55'}
923043445949726725,{'place_id': '79c23a5b40729c2d'}
