place_id,place_name,coords,geometry
{'place_id': '07d9d78857085007'},"Klipfontein View, Midrand","[28.153105142974788, -26.049078116775714, 28.153105142974788, -26.049078116775714]",POINT (28.153105142974788 -26.049078116775714)
{'place_id': '4e85a6ae418b8033'},"Khutsong, South Africa","[27.296466, -26.3616342, 27.3380967, -26.3115651]",POINT (27.317281350000002 -26.33659965)
{'place_id': '07d9dd4c3e884000'},National Business Solution Centre (NBSC),"[28.187124651379246, -25.878605864237368, 28.187124651379246, -25.878605864237368]",POINT (28.187124651379246 -25.878605864237368)
"{'coordinates': {'type': 'Point', 'coordinates': [28.19510555, -25.78105886]}, 'place_id': '0e587c59401d0a27'}","Pretoria, South Africa","[27.9483035, -25.9157727, 28.4198285, -25.5894376]",POINT (28.184066 -25.75260515)
"{'coordinates': {'type': 'Point', 'coordinates': [28.23877721, -25.74818209]}, 'place_id': '0e587c59401d0a27'}","Pretoria, South Africa","[27.9483035, -25.9157727, 28.4198285, -25.5894376]",POINT (28.184066 -25.75260515)
{'place_id': '1e508a148f46abb0'},"Merrivale, South Africa","[30.2176204, -29.5436329, 30.2547722, -29.5043686]",POINT (30.236196300000003 -29.52400075)
"{'coordinates': {'type': 'Point', 'coordinates': [28.03138889, -26.2025]}, 'place_id': 'e564d30dc173d2a8'}","Johannesburg, South Africa","[27.7518557, -26.5126489, 28.1843404, -26.0396281]",POINT (27.968098050000002 -26.276138500000002)
{'place_id': 'c17332c9b77b4e3f'},"Groblershoop, South Africa","[21.9744828, -28.9173819, 21.9984132, -28.8818752]",POINT (21.986448000000003 -28.89962855)
"{'coordinates': {'type': 'Point', 'coordinates': [26.7066, -29.250699]}, 'place_id': '8191532c56166986'}","Botshabelo, South Africa","[26.654267, -29.301332, 26.746091, -29.192174]",POINT (26.700179 -29.246752999999995)
"{'coordinates': {'type': 'Point', 'coordinates': [31.0341915, -29.8494355]}, 'place_id': '9d7cae88ff6a29f5'}","Durban, South Africa","[30.8789097, -30.055938, 31.0662492, -29.7453336]",POINT (30.97257945 -29.9006358)
"{'coordinates': {'type': 'Point', 'coordinates': [28.0078, -25.5883]}, 'place_id': '053839cde7a1ccac'}","Ga-Rankuwa, South Africa","[27.9576259, -25.6327029, 28.0467066, -25.5427528]",POINT (28.002166250000002 -25.58772785)
{'place_id': '9e131326c38fdd69'},"Malmesbury, South Africa","[18.6905866, -33.4806175, 18.7560501, -33.4399859]",POINT (18.72331835 -33.4603017)
"{'coordinates': {'type': 'Point', 'coordinates': [27.9831, -26.06358]}, 'place_id': 'd73e8f8ebdd03aff'}","Randburg, South Africa","[27.8925632, -26.1368652, 28.0223519, -25.9025742]",POINT (27.95745755 -26.0197197)
{'place_id': '07d9cd7348c81001'},Phake Section @Katlehong,"[28.16282947980735, -26.33170785524904, 28.16282947980735, -26.33170785524904]",POINT (28.16282947980735 -26.33170785524904)
"{'coordinates': {'type': 'Point', 'coordinates': [18.41104746, -33.92938496]}, 'place_id': '8b9ec16fdc0d7e55'}","Cape Town, South Africa","[18.3180332, -34.35839, 18.6600898, -33.8849254]",POINT (18.4241 -33.9249)
{'place_id': '07d9d9acd3887002'},"Alexandra trek recreation, education and sports centre","[28.109519958496094, -26.10039520263672, 28.109519958496094, -26.10039520263672]",POINT (28.109519958496094 -26.10039520263672)
{'place_id': '0828026bfc952000'},Sefako Makgatho Health Sciences University,"[28.0153, -25.6121, 28.0153, -25.6121]",POINT (28.0153 -25.6121)
{'place_id': '07d9d66d85082000'},Quinera Beach,"[27.956371574354478, -32.97036374211873, 27.956371574354478, -32.97036374211873]",POINT (27.956371574354478 -32.97036374211873)
{'place_id': '07d9d86dc0c87002'},Groblesdal,"[29.719400982378442, -25.003399835995957, 29.719400982378442, -25.003399835995957]",POINT (29.719400982378442 -25.003399835995957)
"{'coordinates': {'type': 'Point', 'coordinates': [28.01262617, -26.07418845]}, 'place_id': '178a87b8e2eaa375'}","Sandton, South Africa","[27.9829939, -26.1362658, 28.1382322, -25.9811502]",POINT (28.06061305 -26.058708)
{'place_id': '07d9f482fec83002'},Sea Point Contact,"[18.37949687299312, -33.92209582698425, 18.37949687299312, -33.92209582698425]",POINT (18.37949687299312 -33.92209582698425)
"{'coordinates': {'type': 'Point', 'coordinates': [27.83562371, -26.70217849]}, 'place_id': '65246f89990cd015'}","Vanderbijlpark, South Africa","[27.6730851, -26.7995128, 27.8926006, -26.6050833]",POINT (27.78284285 -26.70229805)
{'place_id': '07d9db685f088000'},Gallagher Convention Centre,"[28.130066236011086, -26.002562289347978, 28.130066236011086, -26.002562289347978]",POINT (28.130066236011086 -26.002562289347978)
{'place_id': '07d9d66f1c080004'},Durban City Hall,"[31.025780002218752, -29.858307517539654, 31.025780002218752, -29.858307517539654]",POINT (31.025780002218752 -29.858307517539654)
{'place_id': '07d9ee0c76c83002'},ABSA Tuks Stadium,"[28.249797821044922, -25.751159252737235, 28.249797821044922, -25.751159252737235]",POINT (28.249797821044922 -25.751159252737235)
{'place_id': '07d9ee6d97882000'},La Capannina,"[22.458905, -33.956698, 22.458905, -33.956698]",POINT (22.458905 -33.956698)
"{'place_id': '178a87b8e2eaa375', 'coordinates': {'type': 'Point', 'coordinates': [28.01262617, -26.07418845]}}","Sandton, South Africa","[27.9829939, -26.1362658, 28.1382322, -25.9811502]",POINT (28.06061305 -26.058708)
{'place_id': 'd07e97976ad5bfad'},"Melmoth, South Africa","[31.3825071, -28.6046674, 31.4169754, -28.551251]",POINT (31.399741249999998 -28.577959200000002)
{'place_id': '07d9e29255885002'},East London Airport,"[28.0868829520929, -26.159800540610348, 28.0868829520929, -26.159800540610348]",POINT (28.0868829520929 -26.159800540610348)
{'place_id': '9c0a605beef121ef'},"Zwelitsha, South Africa","[27.408844, -32.9348475, 27.4469577, -32.9036664]",POINT (27.42790085 -32.91925695)
{'place_id': '3e1c5fc4ceb9c83d'},"Pofadder, South Africa","[19.3792717, -29.1361817, 19.3996869, -29.1145458]",POINT (19.389479299999998 -29.125363749999998)
"{'place_id': '8b9ec16fdc0d7e55', 'coordinates': {'type': 'Point', 'coordinates': [18.38643551, -33.91554429]}}","Cape Town, South Africa","[18.3180332, -34.35839, 18.6600898, -33.8849254]",POINT (18.4241 -33.9249)
{'place_id': 'e97760e0dc459337'},"Roodepan, South Africa","[24.7053642, -28.6955527, 24.7310906, -28.6542225]",POINT (24.718227400000004 -28.674887599999998)
{'place_id': '0a6475fdb5d67001'},Pietermaritzburg,"[30.364666, -29.607033, 30.364666, -29.607033]",POINT (30.364666 -29.607033)
{'place_id': '07d9eb2523083001'},Acornhoek Mega City,"[31.04951449190742, -24.599183316256628, 31.04951449190742, -24.599183316256628]",POINT (31.04951449190742 -24.599183316256628)
{'place_id': 'bc63702359441ba2'},"Bolokanang, South Africa","[25.4074767, -29.1360308, 25.432867, -29.1201344]",POINT (25.42017185 -29.1280826)
"{'place_id': '8b9ec16fdc0d7e55', 'coordinates': {'type': 'Point', 'coordinates': [18.51741774, -34.00856233]}}","Cape Town, South Africa","[18.3180332, -34.35839, 18.6600898, -33.8849254]",POINT (18.4241 -33.9249)
{'place_id': '03356f1e429fceec'},"Tsebishi, South Africa","[28.9340699, -24.1365947, 28.9659096, -24.1123979]",POINT (28.949989750000004 -24.1244963)
{'place_id': '07d9ce18f3882000'},South hills,"[28.08551115402315, -26.24303980807461, 28.08551115402315, -26.24303980807461]",POINT (28.08551115402315 -26.24303980807461)
{'place_id': '07d9d3c42e480001'},Luthuli House,"[28.037947837137267, -26.204258010989836, 28.037947837137267, -26.204258010989836]",POINT (28.037947837137267 -26.204258010989836)
{'place_id': '20d0f6e62e865809'},"Caledon, South Africa","[19.3986698, -34.2623432, 19.458194, -34.2124271]",POINT (19.4284319 -34.237385149999994)
{'place_id': '07d9e07061c83000'},"Victoria Manor, Queenstown","[26.842795796621438, -31.910650326844372, 26.842795796621438, -31.910650326844372]",POINT (26.842795796621438 -31.910650326844372)
{'place_id': '0a64bc3bb3162000'},Pretoria Noord Toyota,"[28.16586, -25.67435, 28.16586, -25.67435]",POINT (28.16586 -25.67435)
{'place_id': '0a64028759960000'},National Cultural History Museum,"[28.185027, -25.753185, 28.185027, -25.753185]",POINT (28.185027 -25.753185)
{'place_id': '07d9d82985083002'},Faerie Glen,"[28.322893581442916, -25.788312518861044, 28.322893581442916, -25.788312518861044]",POINT (28.322893581442916 -25.788312518861044)
{'place_id': '451bbd00286ad78c'},"Greytown, South Africa","[30.5719668, -29.0922508, 30.6110992, -29.0506916]",POINT (30.591533 -29.071471199999998)
{'place_id': '07d9df249f487001'},Virgin Active Bluff,"[31.001876994404885, -29.92926082265057, 31.001876994404885, -29.92926082265057]",POINT (31.001876994404885 -29.92926082265057)
{'place_id': '07d9f7d22bc87000'},Durban University Of Technology- City Campus,"[31.010301637687434, -29.861039631621296, 31.010301637687434, -29.861039631621296]",POINT (31.010301637687434 -29.861039631621296)
{'place_id': '07d9c959c8c81001'},Cape Town International Convention Centre (CTICC),"[18.426923721128315, -33.91558198082031, 18.426923721128315, -33.91558198082031]",POINT (18.426923721128315 -33.91558198082031)
{'place_id': '07d9f5c300485004'},University of Johannesburg,"[27.996811866760254, -26.184479093362793, 27.996811866760254, -26.184479093362793]",POINT (27.996811866760254 -26.184479093362793)
{'place_id': '07d9dd756e484000'},Venetia Diamond Mine,"[29.319581107674868, -22.45227578384379, 29.319581107674868, -22.45227578384379]",POINT (29.319581107674868 -22.45227578384379)
"{'coordinates': {'type': 'Point', 'coordinates': [18.90646193, -34.12975438]}, 'place_id': 'b743bd4031dd59a1'}","Somerset West, South Africa","[18.7154438, -34.2703306, 18.980373, -33.9999679]",POINT (18.8479084 -34.13514925)
{'place_id': '596b735db46ce7fe'},"Paterson, South Africa","[25.9616482, -33.4420027, 25.9832932, -33.4208804]",POINT (25.9724707 -33.43144155)
"{'coordinates': {'type': 'Point', 'coordinates': [28.23124986, -26.13623243]}, 'place_id': 'd98aef293ae7311d'}","Kempton Park, South Africa","[28.1581593, -26.1689943, 28.3280005, -26.0027295]",POINT (28.2430799 -26.0858619)
"{'coordinates': {'type': 'Point', 'coordinates': [31.00059056, -29.82903345]}, 'place_id': '9d7cae88ff6a29f5'}","Durban, South Africa","[30.8789097, -30.055938, 31.0662492, -29.7453336]",POINT (30.97257945 -29.9006358)
{'place_id': '2657fe6d78ac4400'},"Ekuphumleni, South Africa","[26.7700145, -32.1925177, 26.7985014, -32.1629482]",POINT (26.784257949999997 -32.177732950000006)
{'place_id': '07d9d67d2ac86003'},Mtunzini Forest Lodge,"[31.754700270710437, -28.966801394338802, 31.754700270710437, -28.966801394338802]",POINT (31.754700270710437 -28.966801394338802)
